subjek,comment,text_clean,text_normalized,tokens,tokens_no_stop,tokens_stemmed,final_text
Sri Mulyani Indrawati,"Selamat berkarya pak Prabowo dan Tim, lanjutkan mimpi Indonesia emas❤❤",selamat berkarya pak prabowo dan tim lanjutkan mimpi indonesia emas❤❤,selamat berkarya bapak prabowo dan tim lanjutkan mimpi indonesia emas❤❤,"['selamat', 'berkarya', 'bapak', 'prabowo', 'dan', 'tim', 'lanjutkan', 'mimpi', 'indonesia', 'emas❤❤']","['selamat', 'berkarya', 'prabowo', 'tim', 'lanjutkan', 'mimpi', 'indonesia', 'emas❤❤']","['selamat', 'karya', 'prabowo', 'tim', 'lanjut', 'mimpi', 'indonesia', 'emas']",selamat karya prabowo tim lanjut mimpi indonesia emas
Sri Mulyani Indrawati,Mantap Bapak Prabowo lanjutkan 👍🏾,mantap bapak prabowo lanjutkan 👍🏾,mantap bapak prabowo lanjutkan 👍🏾,"['mantap', 'bapak', 'prabowo', 'lanjutkan', '👍🏾']","['mantap', 'prabowo', 'lanjutkan']","['mantap', 'prabowo', 'lanjut']",mantap prabowo lanjut
Sri Mulyani Indrawati,Dan ..merdeka,dan merdeka,dan merdeka,"['dan', 'merdeka']",['merdeka'],['merdeka'],merdeka
Sri Mulyani Indrawati,Wanita Tangguh dan smart..❤❤,wanita tangguh dan smart❤❤,wanita tangguh dan smart❤❤,"['wanita', 'tangguh', 'dan', 'smart❤❤']","['wanita', 'tangguh', 'smart❤❤']","['wanita', 'tangguh', 'smart']",wanita tangguh smart
Sri Mulyani Indrawati,"Banyak pengabdian ibu Sri mulyani utk negara Indonesia ini, kayak utk dapat bintang jasa",banyak pengabdian ibu sri mulyani utk negara indonesia ini kayak utk dapat bintang jasa,banyak pengabdian ibu sri mulyani untuk negara indonesia ini kayak untuk dapat bintang jasa,"['banyak', 'pengabdian', 'ibu', 'sri', 'mulyani', 'untuk', 'negara', 'indonesia', 'ini', 'kayak', 'untuk', 'dapat', 'bintang', 'jasa']","['pengabdian', 'sri', 'mulyani', 'negara', 'indonesia', 'kayak', 'bintang', 'jasa']","['abdi', 'sri', 'mulyani', 'negara', 'indonesia', 'kayak', 'bintang', 'jasa']",abdi sri mulyani negara indonesia kayak bintang jasa
Sri Mulyani Indrawati,Mantap...humoris tegas dan keras bersyukur Indonesia pilih Prabowo Subianto jadi presiden sebagai pengganti Jokowi,mantaphumoris tegas dan keras bersyukur indonesia pilih prabowo subianto jadi presiden sebagai pengganti jokowi,mantaphumoris tegas dan keras bersyukur indonesia pilih prabowo subianto jadi presiden sebagai pengganti jokowi,"['mantaphumoris', 'tegas', 'dan', 'keras', 'bersyukur', 'indonesia', 'pilih', 'prabowo', 'subianto', 'jadi', 'presiden', 'sebagai', 'pengganti', 'jokowi']","['mantaphumoris', 'keras', 'bersyukur', 'indonesia', 'pilih', 'prabowo', 'subianto', 'presiden', 'pengganti', 'jokowi']","['mantaphumoris', 'keras', 'syukur', 'indonesia', 'pilih', 'prabowo', 'subianto', 'presiden', 'ganti', 'jokowi']",mantaphumoris keras syukur indonesia pilih prabowo subianto presiden ganti jokowi
Sri Mulyani Indrawati,Buat Bu Sri Mulyani kasih ajalah pak...😅😅😅,buat bu sri mulyani kasih ajalah pak😅😅😅,buat ibu sri mulyani kasih ajalah pak😅😅😅,"['buat', 'ibu', 'sri', 'mulyani', 'kasih', 'ajalah', 'pak😅😅😅']","['sri', 'mulyani', 'kasih', 'ajalah', 'pak😅😅😅']","['sri', 'mulyani', 'kasih', 'aja', 'pak']",sri mulyani kasih aja pak
Sri Mulyani Indrawati,"Senangnya Kabinet Merah Putih ini
Alhamdulillah",senangnya kabinet merah putih ini alhamdulillah,senangnya kabinet merah putih ini alhamdulillah,"['senangnya', 'kabinet', 'merah', 'putih', 'ini', 'alhamdulillah']","['senangnya', 'kabinet', 'merah', 'putih', 'alhamdulillah']","['senang', 'kabinet', 'merah', 'putih', 'alhamdulillah']",senang kabinet merah putih alhamdulillah
Sri Mulyani Indrawati,Mantap lucu banget ❤😅,mantap lucu banget ❤😅,mantap lucu banget ❤😅,"['mantap', 'lucu', 'banget', '❤😅']","['mantap', 'lucu', 'banget']","['mantap', 'lucu', 'banget']",mantap lucu banget
Sri Mulyani Indrawati,"Kebanyakan gimana gajih nya, belum tunjangannya, belum pasilitas dan kantornya...
Emang yakin kerjanya akan optimal..
Jangan pada korup ya mentri2 kabinet merah putri karna kalo korupsi makin banyak aja uang rakyat yang tersedot hanya untuk para pejabat",kebanyakan gimana gajih nya belum tunjangannya belum pasilitas dan kantornya emang yakin kerjanya akan optimal jangan pada korup ya mentri kabinet merah putri karna kalo korupsi makin banyak aja uang rakyat yang tersedot hanya untuk para pejabat,kebanyakan gimana gajih nya belum tunjangannya belum pasilitas dan kantornya emang yakin kerjanya akan optimal jangan pada korup ya menteri kabinet merah putri karna kalo korupsi makin banyak saja uang rakyat yang tersedot hanya untuk para pejabat,"['kebanyakan', 'gimana', 'gajih', 'nya', 'belum', 'tunjangannya', 'belum', 'pasilitas', 'dan', 'kantornya', 'emang', 'yakin', 'kerjanya', 'akan', 'optimal', 'jangan', 'pada', 'korup', 'ya', 'menteri', 'kabinet', 'merah', 'putri', 'karna', 'kalo', 'korupsi', 'makin', 'banyak', 'saja', 'uang', 'rakyat', 'yang', 'tersedot', 'hanya', 'untuk', 'para', 'pejabat']","['kebanyakan', 'gimana', 'gajih', 'tunjangannya', 'pasilitas', 'kantornya', 'emang', 'kerjanya', 'optimal', 'korup', 'menteri', 'kabinet', 'merah', 'putri', 'karna', 'kalo', 'korupsi', 'uang', 'rakyat', 'tersedot', 'pejabat']","['banyak', 'gimana', 'gajih', 'tunjang', 'pasilitas', 'kantor', 'emang', 'kerja', 'optimal', 'korup', 'menteri', 'kabinet', 'merah', 'putri', 'karna', 'kalo', 'korupsi', 'uang', 'rakyat', 'sedot', 'jabat']",banyak gimana gajih tunjang pasilitas kantor emang kerja optimal korup menteri kabinet merah putri karna kalo korupsi uang rakyat sedot jabat
Sri Mulyani Indrawati,"Emak2 di ajak becanda, apa gk di seriusun tu😂",emak di ajak becanda apa gk di seriusun tu😂,emak di ajak becanda apa gk di seriusun tu😂,"['emak', 'di', 'ajak', 'becanda', 'apa', 'gk', 'di', 'seriusun', 'tu😂']","['emak', 'ajak', 'becanda', 'seriusun', 'tu😂']","['emak', 'ajak', 'becanda', 'seriusun', 'tu']",emak ajak becanda seriusun tu
Sri Mulyani Indrawati,"Knp yah buk susi tidak ada?
Ada yang tau?",knp yah buk susi tidak ada ada yang tau,knp yah buk susi tidak ada ada yang tau,"['knp', 'yah', 'buk', 'susi', 'tidak', 'ada', 'ada', 'yang', 'tau']","['knp', 'yah', 'buk', 'susi', 'tau']","['knp', 'yah', 'buk', 'sus', 'tau']",knp yah buk sus tau
Sri Mulyani Indrawati,Kaya liat babeh haikal,kaya liat babeh haikal,kaya liat babeh haikal,"['kaya', 'liat', 'babeh', 'haikal']","['kaya', 'liat', 'babeh', 'haikal']","['kaya', 'liat', 'babeh', 'haikal']",kaya liat babeh haikal
Sri Mulyani Indrawati,"Maaf lebih elok jika memanggil presiden dgn BPK bukan nama langsung karena presiden adalah simbol bapak dari rakyat hidupkan adab ketimuran kita"" Salam NKRI🙏""",maaf lebih elok jika memanggil presiden dgn bpk bukan nama langsung karena presiden adalah simbol bapak dari rakyat hidupkan adab ketimuran kita salam nkri🙏,maaf lebih elok jika memanggil presiden dengan bpk bukan nama langsung karena presiden adalah simbol bapak dari rakyat hidupkan adab ketimuran kita salam nkri🙏,"['maaf', 'lebih', 'elok', 'jika', 'memanggil', 'presiden', 'dengan', 'bpk', 'bukan', 'nama', 'langsung', 'karena', 'presiden', 'adalah', 'simbol', 'bapak', 'dari', 'rakyat', 'hidupkan', 'adab', 'ketimuran', 'kita', 'salam', 'nkri🙏']","['maaf', 'elok', 'memanggil', 'presiden', 'bpk', 'nama', 'langsung', 'presiden', 'simbol', 'rakyat', 'hidupkan', 'adab', 'ketimuran', 'salam', 'nkri🙏']","['maaf', 'elok', 'panggil', 'presiden', 'bpk', 'nama', 'langsung', 'presiden', 'simbol', 'rakyat', 'hidup', 'adab', 'timur', 'salam', 'nkri']",maaf elok panggil presiden bpk nama langsung presiden simbol rakyat hidup adab timur salam nkri
Sri Mulyani Indrawati,"Srimuliani,sepertinya mentrikeuanngan terbaik,3presiden mempercakannya jadimentrikeuanngan.😊😊😊😊.",srimulianisepertinya mentrikeuanngan terbaikpresiden mempercakannya jadimentrikeuanngan😊😊😊😊,srimulianisepertinya mentrikeuanngan terbaikpresiden mempercakannya jadimentrikeuanngan😊😊😊😊,"['srimulianisepertinya', 'mentrikeuanngan', 'terbaikpresiden', 'mempercakannya', 'jadimentrikeuanngan😊😊😊😊']","['srimulianisepertinya', 'mentrikeuanngan', 'terbaikpresiden', 'mempercakannya', 'jadimentrikeuanngan😊😊😊😊']","['srimulianisepertinya', 'mentrikeuanngan', 'terbaikpresiden', 'perca', 'jadimentrikeuanngan']",srimulianisepertinya mentrikeuanngan terbaikpresiden perca jadimentrikeuanngan
Sri Mulyani Indrawati,Wanita hebat bumentri minta bintang 4 .wonder women,wanita hebat bumentri minta bintang wonder women,wanita hebat bumentri minta bintang wonder women,"['wanita', 'hebat', 'bumentri', 'minta', 'bintang', 'wonder', 'women']","['wanita', 'hebat', 'bumentri', 'bintang', 'wonder', 'women']","['wanita', 'hebat', 'bumentri', 'bintang', 'wonder', 'women']",wanita hebat bumentri bintang wonder women
Sri Mulyani Indrawati,Anggarannya berapa nih buat pesta kayak beginian.,anggarannya berapa nih buat pesta kayak beginian,anggarannya berapa nih buat pesta kayak beginian,"['anggarannya', 'berapa', 'nih', 'buat', 'pesta', 'kayak', 'beginian']","['anggarannya', 'nih', 'pesta', 'kayak']","['anggar', 'nih', 'pesta', 'kayak']",anggar nih pesta kayak
Sri Mulyani Indrawati,sehat selalu bapa presiden sama kabibetnya amiiiin kami berdoa indonesia maju d tangan kalian amiiiin,sehat selalu bapa presiden sama kabibetnya amiiiin kami berdoa indonesia maju d tangan kalian amiiiin,sehat selalu bapa presiden sama kabibetnya amiiiin kami berdoa indonesia maju d tangan kalian amiiiin,"['sehat', 'selalu', 'bapa', 'presiden', 'sama', 'kabibetnya', 'amiiiin', 'kami', 'berdoa', 'indonesia', 'maju', 'd', 'tangan', 'kalian', 'amiiiin']","['sehat', 'bapa', 'presiden', 'kabibetnya', 'amiiiin', 'berdoa', 'indonesia', 'maju', 'tangan', 'amiiiin']","['sehat', 'bapa', 'presiden', 'kabibetnya', 'amiiiin', 'doa', 'indonesia', 'maju', 'tangan', 'amiiiin']",sehat bapa presiden kabibetnya amiiiin doa indonesia maju tangan amiiiin
Sri Mulyani Indrawati,Bintang 7000 triliun utang negara Sri..😆😆,bintang triliun utang negara sri😆😆,bintang triliun utang negara sri😆😆,"['bintang', 'triliun', 'utang', 'negara', 'sri😆😆']","['bintang', 'triliun', 'utang', 'negara', 'sri😆😆']","['bintang', 'triliun', 'utang', 'negara', 'sri']",bintang triliun utang negara sri
Sri Mulyani Indrawati,Mulyani ini dulu menteri mulyono entah berapa trilyun uang negara dia curi,mulyani ini dulu menteri mulyono entah berapa trilyun uang negara dia curi,mulyani ini dulu menteri mulyono entah berapa trilyun uang negara dia curi,"['mulyani', 'ini', 'dulu', 'menteri', 'mulyono', 'entah', 'berapa', 'trilyun', 'uang', 'negara', 'dia', 'curi']","['mulyani', 'menteri', 'mulyono', 'trilyun', 'uang', 'negara', 'curi']","['mulyani', 'menteri', 'mulyono', 'trilyun', 'uang', 'negara', 'curi']",mulyani menteri mulyono trilyun uang negara curi
Sri Mulyani Indrawati,"Setiap 1 tahun sekali diadakan kegiatan seperti ini,,,",setiap tahun sekali diadakan kegiatan seperti ini,setiap tahun sekali diadakan kegiatan seperti ini,"['setiap', 'tahun', 'sekali', 'diadakan', 'kegiatan', 'seperti', 'ini']","['diadakan', 'kegiatan']","['ada', 'giat']",ada giat
Sri Mulyani Indrawati,Luar biasa semua kelihatan bisa menikmati agenda ini,luar biasa semua kelihatan bisa menikmati agenda ini,luar biasa semua kelihatan bisa menikmati agenda ini,"['luar', 'biasa', 'semua', 'kelihatan', 'bisa', 'menikmati', 'agenda', 'ini']","['menikmati', 'agenda']","['nikmat', 'agenda']",nikmat agenda
Sri Mulyani Indrawati,LEBIH MANTAP BEKALI IMAN & TAKWA. insya ALLOH para Mentri takut korupsi. & Takut menyalahgunakan kewenangannya.,lebih mantap bekali iman takwa insya alloh para mentri takut korupsi takut menyalahgunakan kewenangannya,lebih mantap bekali iman takwa insya alloh para menteri takut korupsi takut menyalahgunakan kewenangannya,"['lebih', 'mantap', 'bekali', 'iman', 'takwa', 'insya', 'alloh', 'para', 'menteri', 'takut', 'korupsi', 'takut', 'menyalahgunakan', 'kewenangannya']","['mantap', 'bekali', 'iman', 'takwa', 'insya', 'alloh', 'menteri', 'takut', 'korupsi', 'takut', 'menyalahgunakan', 'kewenangannya']","['mantap', 'bekal', 'iman', 'takwa', 'insya', 'alloh', 'menteri', 'takut', 'korupsi', 'takut', 'menyalahgunakan', 'wenang']",mantap bekal iman takwa insya alloh menteri takut korupsi takut menyalahgunakan wenang
Sri Mulyani Indrawati,sepertinya mengadopsi ke presiden Soekarno bahwa sipil dikasih pakaian dan pangkat militer,sepertinya mengadopsi ke presiden soekarno bahwa sipil dikasih pakaian dan pangkat militer,sepertinya mengadopsi ke presiden soekarno bahwa sipil dikasih pakaian dan pangkat militer,"['sepertinya', 'mengadopsi', 'ke', 'presiden', 'soekarno', 'bahwa', 'sipil', 'dikasih', 'pakaian', 'dan', 'pangkat', 'militer']","['mengadopsi', 'presiden', 'soekarno', 'sipil', 'dikasih', 'pakaian', 'pangkat', 'militer']","['adopsi', 'presiden', 'soekarno', 'sipil', 'kasih', 'pakai', 'pangkat', 'militer']",adopsi presiden soekarno sipil kasih pakai pangkat militer
Sri Mulyani Indrawati,Mantap ❤❤❤❤,mantap ❤❤❤❤,mantap ❤❤❤❤,"['mantap', '❤❤❤❤']","['mantap', '❤❤❤❤']","['mantap', '']",mantap 
Sri Mulyani Indrawati,Bahagia banget nih😅,bahagia banget nih😅,bahagia banget nih😅,"['bahagia', 'banget', 'nih😅']","['bahagia', 'banget', 'nih😅']","['bahagia', 'banget', 'nih']",bahagia banget nih
Sri Mulyani Indrawati,Mendengar narasinya sungguh meneduhkan... Semoga amanah... Aamiin...,mendengar narasinya sungguh meneduhkan semoga amanah aamiin,mendengar narasinya sungguh meneduhkan semoga amanah aamiin,"['mendengar', 'narasinya', 'sungguh', 'meneduhkan', 'semoga', 'amanah', 'aamiin']","['mendengar', 'narasinya', 'sungguh', 'meneduhkan', 'semoga', 'amanah', 'aamiin']","['dengar', 'narasi', 'sungguh', 'teduh', 'moga', 'amanah', 'aamiin']",dengar narasi sungguh teduh moga amanah aamiin
Sri Mulyani Indrawati,"Jangankan Kok Bintang 4..
Bintang 7 Aja dikasih...",jangankan kok bintang bintang aja dikasih,jangankan kok bintang bintang saja dikasih,"['jangankan', 'kok', 'bintang', 'bintang', 'saja', 'dikasih']","['bintang', 'bintang', 'dikasih']","['bintang', 'bintang', 'kasih']",bintang bintang kasih
Sri Mulyani Indrawati,Kenapa harus militer???,kenapa harus militer,kenapa harus militer,"['kenapa', 'harus', 'militer']",['militer'],['militer'],militer
Sri Mulyani Indrawati,Langgeng deh koruptor,langgeng deh koruptor,langgeng deh koruptor,"['langgeng', 'deh', 'koruptor']","['langgeng', 'koruptor']","['langgeng', 'koruptor']",langgeng koruptor
Sri Mulyani Indrawati,MOHON DI PERHATIKAN JUGA GAJI UMR BURUH KASAR YANG BEKERJA DI LAPANGAN MINIMAL GAJI UMR BURUH KASAR UMR 8JT SEKIAN DAN TERIMA KASIH KPDA BPK PRESIDENT PRABOWO NKRI NEGARA INDONESIA KAMI🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩💪💪💪💪💪🙏🙏🙏🙏🙏,mohon di perhatikan juga gaji umr buruh kasar yang bekerja di lapangan minimal gaji umr buruh kasar umr jt sekian dan terima kasih kpda bpk president prabowo nkri negara indonesia kami🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩💪💪💪💪💪🙏🙏🙏🙏🙏,mohon di perhatikan juga gaji umr buruh kasar yang bekerja di lapangan minimal gaji umr buruh kasar umr jt sekian dan terima kasih kpda bpk president prabowo nkri negara indonesia kami🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩💪💪💪💪💪🙏🙏🙏🙏🙏,"['mohon', 'di', 'perhatikan', 'juga', 'gaji', 'umr', 'buruh', 'kasar', 'yang', 'bekerja', 'di', 'lapangan', 'minimal', 'gaji', 'umr', 'buruh', 'kasar', 'umr', 'jt', 'sekian', 'dan', 'terima', 'kasih', 'kpda', 'bpk', 'president', 'prabowo', 'nkri', 'negara', 'indonesia', 'kami🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩💪💪💪💪💪🙏🙏🙏🙏🙏']","['mohon', 'perhatikan', 'gaji', 'umr', 'buruh', 'kasar', 'lapangan', 'minimal', 'gaji', 'umr', 'buruh', 'kasar', 'umr', 'sekian', 'terima', 'kasih', 'kpda', 'bpk', 'president', 'prabowo', 'nkri', 'negara', 'indonesia', 'kami🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩💪💪💪💪💪🙏🙏🙏🙏🙏']","['mohon', 'perhati', 'gaji', 'umr', 'buruh', 'kasar', 'lapang', 'minimal', 'gaji', 'umr', 'buruh', 'kasar', 'umr', 'sekian', 'terima', 'kasih', 'kpda', 'bpk', 'president', 'prabowo', 'nkri', 'negara', 'indonesia', 'kami']",mohon perhati gaji umr buruh kasar lapang minimal gaji umr buruh kasar umr sekian terima kasih kpda bpk president prabowo nkri negara indonesia kami
Sri Mulyani Indrawati,Sebetulnya nyindir orang yg tiba2 dpt melati tanpa berjuang apa2 cuma ada karena ada kedekatan😄,sebetulnya nyindir orang yg tiba dpt melati tanpa berjuang apa cuma ada karena ada kedekatan😄,sebetulnya nyindir orang yang tiba dapat melati tanpa berjuang apa cuma ada karena ada kedekatan😄,"['sebetulnya', 'nyindir', 'orang', 'yang', 'tiba', 'dapat', 'melati', 'tanpa', 'berjuang', 'apa', 'cuma', 'ada', 'karena', 'ada', 'kedekatan😄']","['nyindir', 'orang', 'melati', 'berjuang', 'kedekatan😄']","['nyindir', 'orang', 'melati', 'juang', 'dekat']",nyindir orang melati juang dekat
Sri Mulyani Indrawati,BU SRI MULYANI MEMANG JOZZZ👍👍👍👍,bu sri mulyani memang jozzz👍👍👍👍,ibu sri mulyani memang jozzz👍👍👍👍,"['ibu', 'sri', 'mulyani', 'memang', 'jozzz👍👍👍👍']","['sri', 'mulyani', 'jozzz👍👍👍👍']","['sri', 'mulyani', 'jozzz']",sri mulyani jozzz
Sri Mulyani Indrawati,Ini kalau dilihat imam mahdi yohanes Anis Baswedan sunggokong pang lima nayan dari tiongkok wah bisa kepanasan para jongos kadrun yaman lihat  gagah nya Mentri pak Prabowo semangat,ini kalau dilihat imam mahdi yohanes anis baswedan sunggokong pang lima nayan dari tiongkok wah bisa kepanasan para jongos kadrun yaman lihat gagah nya mentri pak prabowo semangat,ini kalau dilihat imam mahdi yohanes anis baswedan sunggokong pang lima nayan dari tiongkok wah bisa kepanasan para jongos kadrun yaman lihat gagah nya menteri bapak prabowo semangat,"['ini', 'kalau', 'dilihat', 'imam', 'mahdi', 'yohanes', 'anis', 'baswedan', 'sunggokong', 'pang', 'lima', 'nayan', 'dari', 'tiongkok', 'wah', 'bisa', 'kepanasan', 'para', 'jongos', 'kadrun', 'yaman', 'lihat', 'gagah', 'nya', 'menteri', 'bapak', 'prabowo', 'semangat']","['imam', 'mahdi', 'yohanes', 'anis', 'baswedan', 'sunggokong', 'pang', 'nayan', 'tiongkok', 'kepanasan', 'jongos', 'kadrun', 'yaman', 'lihat', 'gagah', 'menteri', 'prabowo', 'semangat']","['imam', 'mahdi', 'yohanes', 'anis', 'baswedan', 'sunggokong', 'pang', 'nayan', 'tiongkok', 'panas', 'jongos', 'kadrun', 'yaman', 'lihat', 'gagah', 'menteri', 'prabowo', 'semangat']",imam mahdi yohanes anis baswedan sunggokong pang nayan tiongkok panas jongos kadrun yaman lihat gagah menteri prabowo semangat
Sri Mulyani Indrawati,Hebat pak Prabowo Subianto Djojohadikusumo presiden RI mendidik para Mentri nya dengan kedisiplinan militer agar semangat penuh energi dalam menjalan kan tugas negara.  💪💪💪💪⭐⭐⭐🙏🙏🙏,hebat pak prabowo subianto djojohadikusumo presiden ri mendidik para mentri nya dengan kedisiplinan militer agar semangat penuh energi dalam menjalan kan tugas negara 💪💪💪💪⭐⭐⭐🙏🙏🙏,hebat bapak prabowo subianto djojohadikusumo presiden ri mendidik para menteri nya dengan kedisiplinan militer agar semangat penuh energi dalam menjalan kan tugas negara 💪💪💪💪⭐⭐⭐🙏🙏🙏,"['hebat', 'bapak', 'prabowo', 'subianto', 'djojohadikusumo', 'presiden', 'ri', 'mendidik', 'para', 'menteri', 'nya', 'dengan', 'kedisiplinan', 'militer', 'agar', 'semangat', 'penuh', 'energi', 'dalam', 'menjalan', 'kan', 'tugas', 'negara', '💪💪💪💪⭐⭐⭐🙏🙏🙏']","['hebat', 'prabowo', 'subianto', 'djojohadikusumo', 'presiden', 'mendidik', 'menteri', 'kedisiplinan', 'militer', 'semangat', 'penuh', 'energi', 'menjalan', 'tugas', 'negara', '💪💪💪💪⭐⭐⭐🙏🙏🙏']","['hebat', 'prabowo', 'subianto', 'djojohadikusumo', 'presiden', 'didik', 'menteri', 'disiplin', 'militer', 'semangat', 'penuh', 'energi', 'jalan', 'tugas', 'negara', '']",hebat prabowo subianto djojohadikusumo presiden didik menteri disiplin militer semangat penuh energi jalan tugas negara 
