text,tokoh,date
Hukum rakyat emng harus di sahkn ini buat para bajing2 DPR dan Para korupsi...yaitu PEJARAHAN...,Sri Mulyani Indrawati,2025-08-31T07:43:30Z
Terus puan maharbabi jarah jangan lupa,Sri Mulyani Indrawati,2025-08-31T07:38:07Z
Sri multaikk ketar ketir😂😂,Sri Mulyani Indrawati,2025-08-31T07:37:49Z
Waw😮,Sri Mulyani Indrawati,2025-08-31T07:17:50Z
Kasih aja pak barang2 itu ke rakyat.. ksian mereka lebih butuh buat byr pajak,Sri Mulyani Indrawati,2025-08-31T06:56:12Z
Utk yg Laen wajar tp knp rumah ibu Sri mulyani jgk ?,Sri Mulyani Indrawati,2025-08-31T06:50:03Z
TNI JGN MAU DI ADU DOMBA SAMA RAKYAT. KEMARAHAN RAKYAT SUDAH MEMUNCAK. PRABOWO JGN MENGADU DOMBA RAKYAT DGN TNI . PRABOWO ..KAU SUDAH PIKUN . MUNDUR SAJALAH. .,Sri Mulyani Indrawati,2025-08-31T06:47:16Z
"Harusnya Polisi yang jaga, kok TNI siih 😊",Sri Mulyani Indrawati,2025-08-31T06:44:42Z
"Uang Rakyat pajak,banyak di dalam rumah tu",Sri Mulyani Indrawati,2025-08-31T06:43:43Z
"Mantappp,👍👍👍👍",Sri Mulyani Indrawati,2025-08-31T06:42:42Z
Nantinya akan diusut juga .penjaraan itu .semoga rakyat ini damai .TNI tegakan terus keadilan dan kebenaran bagi seluruh rakyat Indonesia .,Sri Mulyani Indrawati,2025-08-31T06:39:20Z
Iklas Bu di jarah rakyat karena dalam kekayaan pejabat ada rezeki rakyat anggap aja sedekah.......,Sri Mulyani Indrawati,2025-08-31T06:28:13Z
"Bu lapor di dalam kekayaan ibu dan pejabat negara serta anggota DPR ada rezeki rakyat , jadi tolong di ikhlas kan di jarah rakyat anggap saja sedekah Bu bagi bagi rezekinya ke Rakyat.,....,
Wassalamu'alaikum.",Sri Mulyani Indrawati,2025-08-31T06:26:17Z
"TNI mulai dah ikut urusan sipil😅 TNI itu tugasnya di medan perang dan secara undang undang gak boleh membekingi seseorang kecuali dengan hukum yang jelas... Kalo urusan kawal mengawal udah diambil TNI, polisi apa guna sekarang",Sri Mulyani Indrawati,2025-08-31T06:17:21Z
Otw,Sri Mulyani Indrawati,2025-08-31T06:08:31Z
Sri Ghala berbulu Menkeu 😡,Sri Mulyani Indrawati,2025-08-31T06:04:32Z
Alah rumah lintah darat lampir aja sampe di kawalin,Sri Mulyani Indrawati,2025-08-31T06:02:48Z
"Makanya, jadi pejabat klw membuat kebijakan dipikir baik 2 jgn cuma mau mensejahterakan pejabatnya saja, pikirkan rakyat yg hidupnya sangat susah dan miskin, akhirnya nya rakyat kecewa dan marah",Sri Mulyani Indrawati,2025-08-31T05:52:46Z
Cara demonstrasinya sudah menyimpang,Sri Mulyani Indrawati,2025-08-31T05:50:43Z
"Blom ludes semua tuh,",Sri Mulyani Indrawati,2025-08-31T05:32:19Z
"Dagelan apa lagi ini? 
Dijaga setelah dijarah😂

kayanya strategi politik ketua nih.",Sri Mulyani Indrawati,2025-08-31T05:30:20Z
Tni mau bela tikus koruptor?,Sri Mulyani Indrawati,2025-08-31T05:25:22Z
"Yg nyulut DPR, bu Menkeu kena getahnya. Salah Bu Mul apa?",Sri Mulyani Indrawati,2025-08-31T05:23:34Z
"Ini bukan penjarahan,ini sita aset koruptor,pemerintah ngak pecus Masya bergerak sita aset koruptor",Sri Mulyani Indrawati,2025-08-31T05:22:09Z
Sharelok,Sri Mulyani Indrawati,2025-08-31T05:17:21Z
Sudah bersih baru mahu dijaga dari jam 0030 hingga ke 0400 masakan gak habis barang dlm rumahnya.sedangkan rumah uya kuya dua jam dah selesai,Sri Mulyani Indrawati,2025-08-31T05:06:05Z
Yah sudah di jarah baru di jaga 😂,Sri Mulyani Indrawati,2025-08-31T05:04:14Z
Masyalloh,Sri Mulyani Indrawati,2025-08-31T05:02:58Z
"Ga usah guru yg menghakiminya, masyarakat ikut tersakiti saat gurunya dilecehkan.",Sri Mulyani Indrawati,2025-08-31T04:57:55Z
Semoga Bu Sri Mulyono sadar dan segera mengundurkan diri.,Sri Mulyani Indrawati,2025-08-31T04:56:00Z
"Telat pak , lebıh baiklah drpd nggak dijaga samasekali",Sri Mulyani Indrawati,2025-08-31T04:50:36Z
BIANG KEROK KEKEJAMAN PENINDASAN RAKYAT SRI MULYANI MENTERI PALING KEJAM PENARIK PAJAK TEMPAT NYA DINERAKA SEMOGA ALLAH MENGADZAB. TANGKAP SRI MULYANI,Sri Mulyani Indrawati,2025-08-31T04:44:28Z
Tuuu kaan.. jd nya  gini dehh 🤭,Sri Mulyani Indrawati,2025-08-31T04:39:54Z
Bu Mentri makin tua bukanya makin bijak. Malah makin mencekik rakyat kecil. Anggota POLRI TNI HIDUP DI TANGGUNG NEGARA. coba klo mereka hidup cuma ngandelin gaji kaya warga sipil. Pasti mereka jg brontak di cekik seperti ini,Sri Mulyani Indrawati,2025-08-31T04:38:53Z
Woww Mantep rumahnya,Sri Mulyani Indrawati,2025-08-31T04:37:47Z
"SEGERA TURUNKAN HARGA PAJAK, TURUNKAN HARGA SANDANG, DAN PANGAN DAN PAPAN. 

DAN SEGERA DISAHKAN UNDANG-UNDANG PERAMPASAN ASET.

REFORMASI TOTAL DI KEDUA LEMBAGA BOBROK DPR DAN KEPOLISIAN.

SERTA BATALKAN RENCANA KENAIKAN IURAN BPJS 2026.
🇮🇩❤🔥🔥🔥👊",Sri Mulyani Indrawati,2025-08-31T04:36:05Z
Perampasan aset para koruptor telah di sahkan oleh rakyat dan langsung di laksanakan terimakasih buat para pejuang rakyat,Sri Mulyani Indrawati,2025-08-31T04:31:52Z
Masak rmh Mentri sejelek itu Ndak mewah...ini rmh yg ke berapa....luuur😊😊😊 mcm biasa aja...mobil nya alfad rmh nyaa jelek mcm mustahil juga 😊😊😊,Sri Mulyani Indrawati,2025-08-31T04:31:26Z
Terus kan  demo anda pejuang,Sri Mulyani Indrawati,2025-08-31T04:28:34Z
TNI kok ikut ikutan dh,Sri Mulyani Indrawati,2025-08-31T04:14:19Z
"Di satu sisi ini syok terapi buat pejabat agar jng arogan.

Disatu sisi, ini keterlaluan.. gak ada bedanya kalian para penjarah dengan koruptor... Maling semua kalian",Sri Mulyani Indrawati,2025-08-31T04:03:20Z
Rumah Sri Mulyani koruptor penindas rakyat malah dijaga ... nambahi beban negara saja,Sri Mulyani Indrawati,2025-08-31T04:01:03Z
"Efek di dpr gadirspon.mau mengadu ke rumah malah jalanjalan,wakil rakyat macam apa.wajar kalo di sita rakyat barangbarangnya.",Sri Mulyani Indrawati,2025-08-31T03:59:20Z
Mewah banget rumahnya. Itu hasilnya sendiri ato pajak😂😅,Sri Mulyani Indrawati,2025-08-31T03:57:59Z
Para pejabat pada mikir gak sih dengan apa yang dilakukan rakyat???,Sri Mulyani Indrawati,2025-08-31T03:55:51Z
3hari juga ga ada lagi yg jaga,Sri Mulyani Indrawati,2025-08-31T03:55:40Z
Lanjut Puan Maharani,Sri Mulyani Indrawati,2025-08-31T03:54:18Z
MANUSIA SUKA MAJAKIN FAKYAT ..SEENAKNYA NGANGKAT PAJAK TERUS ..GAK MIKIR CAPEKNYA RAKYAT !!!!,Sri Mulyani Indrawati,2025-08-31T03:49:23Z
MULYANI GENG MULYONO,Sri Mulyani Indrawati,2025-08-31T03:47:21Z
kejar dan tangkap atuh pembuat deepfake,Sri Mulyani Indrawati,2025-09-10T17:57:57Z
Tangkap orng yg edit ini video jangan biyar kan,Sri Mulyani Indrawati,2025-09-08T15:51:45Z
"Tangkap itu orng yg suka edit"" yg begitu itu, cari akun yg penyebaran video ini jangan biar kan.",Sri Mulyani Indrawati,2025-09-08T15:49:48Z
Keliatan banget editan nya dan keliatan banget sdm disini😂,Sri Mulyani Indrawati,2025-09-08T12:13:43Z
Sri mulyani lu tu yang beban negarA 😂😂😂😂😂😂😂😂😂😂😂😂😂,Sri Mulyani Indrawati,2025-09-03T09:41:12Z
Masa itu ai terlalu detail nga ada cacat cela nya,Sri Mulyani Indrawati,2025-09-01T05:35:51Z
Pembuat AI nya tu dabkek provokasi rakyat,Sri Mulyani Indrawati,2025-09-01T03:00:17Z
"Dimana2 anak STM sudah turun.
Bukannya minta maaf malah ngeles tak masuk akal. Dasar orang yang pasif?",Sri Mulyani Indrawati,2025-09-01T02:11:56Z
USUT MANUSIA YG BUAT VIDEOA HOAX.,Sri Mulyani Indrawati,2025-09-01T01:31:42Z
duuuuuuh  🐫 bikin hoak lagi,Sri Mulyani Indrawati,2025-08-31T01:04:55Z
Ati2 mulutmu hari maumu.. Nti rumahnya giliran di jarah nangess😂,Sri Mulyani Indrawati,2025-08-30T22:29:25Z
Cari vidio asli nya klw dapat kan kawe nya kalah -The and-,Sri Mulyani Indrawati,2025-08-29T14:15:45Z
Mulyonowati adalah beban negara.,Sri Mulyani Indrawati,2025-08-23T01:27:17Z
"Lo jadi Mentri pinter yg minterin siapa,kalau bukan guru,emangnya Lo bisa pinter sendiri,pinter tapi kok bego",Sri Mulyani Indrawati,2025-08-22T08:15:16Z
Dasar Sri mulyono,Sri Mulyani Indrawati,2025-08-22T07:51:22Z
Gundulmu sri,Sri Mulyani Indrawati,2025-08-22T06:06:34Z
Jangan sombong srimulyani yg gaji kalian Rakyat makan duit rakyat,Sri Mulyani Indrawati,2025-08-22T04:01:22Z
SRI MULYANI LONTE !!!,Sri Mulyani Indrawati,2025-08-21T22:59:52Z
"Tanpa guru...nggak akan ada orang pintar
Dan jangan sombong semua hanya titipan...dari Alloh tunggu tanggal mainnya pasti musnah semua....sekedar ada gempa sibuk mencari perlindungan kesana kemari....se x  lagi jangan sombong.",Sri Mulyani Indrawati,2025-08-21T22:45:07Z
Bu Sry mulyani maap nasi sudah jadi bubur. Hacurkan dirimu sendiri,Sri Mulyani Indrawati,2025-08-21T17:44:53Z
Hieeeeduuup jokowieeee,Sri Mulyani Indrawati,2025-08-21T16:20:36Z
pajak itu naik mencekik.,Sri Mulyani Indrawati,2025-08-21T14:27:24Z
"Kerjanya Hanya Begini 
Jadi Manusia Penguasa Dan Penghisap Uang Rakyat INDONESIA",Sri Mulyani Indrawati,2025-08-21T14:22:32Z
Anggota DPR beban negara.tak ada fungsinya. Anggaran nya bikin boros  tanpa guru.kau tak jadi Mentri. Bodoh kali Sri M. Kau Mentri tapi goblog.kita belajar dari guru.bloon😮,Sri Mulyani Indrawati,2025-08-21T13:05:08Z
Guru sudah banyak PUASA karena digaji kecil masih dikatakan BEBAN…,Sri Mulyani Indrawati,2025-08-21T12:48:02Z
Buzzer pembela penguasa . Sri Mulyani Beban Rakyat se Indonesia,Sri Mulyani Indrawati,2025-08-21T12:38:54Z
DPR itu beban negara bubarkan saja...,Sri Mulyani Indrawati,2025-08-21T12:27:34Z
Penghianat bangsa,Sri Mulyani Indrawati,2025-08-21T11:55:59Z
"DPR itu beban masayarakat  bu.. guru penernagn ..ibu jh pasti punya guru dri tk, sd ,smp, sma , tambah parah nih sisri",Sri Mulyani Indrawati,2025-08-21T11:39:02Z
Tempek mu 😮,Sri Mulyani Indrawati,2025-08-21T10:41:50Z
Pjabat2 nga bbankn krakyat kciL yg ga tau apa?2,Sri Mulyani Indrawati,2025-08-21T10:15:30Z
Congor Luh biadab  koplak mulyai,Sri Mulyani Indrawati,2025-08-21T10:14:24Z
Matasia,Sri Mulyani Indrawati,2025-08-21T10:13:49Z
Mentri TERMOEL ..itu yang meBEBANI NEGARA..😮😮,Sri Mulyani Indrawati,2025-08-21T09:53:14Z
Bu Sri bs pintar bisa baca drmna kw bkn dr guru..,Sri Mulyani Indrawati,2025-08-21T09:36:55Z
Maunya dia rakyat bodoh terus 😂,Sri Mulyani Indrawati,2025-08-21T09:31:15Z
guru iti beban negara indon konoha,Sri Mulyani Indrawati,2025-08-21T09:19:19Z
Ibu yang beban negara,Sri Mulyani Indrawati,2025-08-21T09:06:42Z
"Udah ribut baru bilang hoak,,,,dasar pemerintah iblis ,
Pejabat sekarang adalah beban rakyat ,,,,,,,,",Sri Mulyani Indrawati,2025-08-21T09:00:02Z
Anda sendirilah beban negara hutang semakin menggunung,Sri Mulyani Indrawati,2025-08-21T08:43:25Z
Jadi mentri sejak era sby hingga skrg.,Sri Mulyani Indrawati,2025-08-21T08:33:12Z
Udah viral baru takut .,Sri Mulyani Indrawati,2025-08-21T08:18:08Z
Sri Mul kont0l,Sri Mulyani Indrawati,2025-08-21T08:04:35Z
Sri Mulyani alias Sri MALAMPIR memang sudah espayet !! orang pikun ngong ngelantur dari pada lebih lama menjadi beban negara dan beban rakyat Indonesia sudah waktunya undur diri saja lebih baik daripada buat heboh spt bupati Pati ..📢📢📢,Sri Mulyani Indrawati,2025-08-21T08:01:23Z
Ndasmu.....,Sri Mulyani Indrawati,2025-08-21T07:58:40Z
Tuntut yang edit dong klau beneran editan 😅😅😅😅,Sri Mulyani Indrawati,2025-08-21T07:58:08Z
kmu itu beban rakyat,Sri Mulyani Indrawati,2025-08-21T07:51:48Z
berarti yg joged2 editan😅😅,Sri Mulyani Indrawati,2025-08-21T07:50:39Z
Satu kata bangsatttt,Sri Mulyani Indrawati,2025-08-21T07:46:31Z
Kamu itu yg beban rakyat,Sri Mulyani Indrawati,2025-08-21T07:43:48Z
"Lalu ibu menteri bisa sampai seperti ini apa bukan krn guru, kok ibu suryani makin bodoh.",Sri Mulyani Indrawati,2025-08-21T07:18:24Z
Si Mulyani ikutan edan,Sri Mulyani Indrawati,2025-08-21T07:18:14Z
😠😠😠😠😠😡😡😡😡😡🤬🤬🤬🤬🤬,Sri Mulyani Indrawati,2025-08-21T07:14:38Z
Gak tolor😠😠😠😠😡😡😡😡🤬🤬🤬🤬,Sri Mulyani Indrawati,2025-08-21T07:14:04Z
"Astaghfirullahaladzim...
BANYAK Menteri"" di ERA pemerintahan sekarang ... Kalau ngomong sangat menyakiti hati rakyatnya...",Sri Mulyani Indrawati,2025-08-21T07:14:00Z
Gak tolor,Sri Mulyani Indrawati,2025-08-21T07:11:50Z
Hoak semakin menggila..bicara dipotong potong sudah sering dilakukan orang yang tidak suka,Sri Mulyani Indrawati,2025-08-21T07:08:04Z
"PEJABAT ITU BEBAN RAKYAT DAN BEBAN NEGARA, RAKYAT, RAKYAT DAN SELALU RAKYAT YG DISALAHKAN, DIFITNAH DAN DI KAMBING HITAMKAN OLH PEABAT² BAJINGAN  DAN YG PASTI RAKYATLAH YG AKAN MENANGGUNG AKIBAT DR ULAH PEJABAT² BAJINGAN PENGHIANAT RAKYAT TSBT!!!!",Sri Mulyani Indrawati,2025-08-21T07:07:48Z
Ya memang Sri Mulyono k ya gurunya beban negara dgnkbjakannya yg slalu ngutang sama IMF kalo ga ngutang sakit tu Mak Lampir ini orang...lihat mukanya saja sudah alerge rakyat .. kalamaan JD menteri nyahok pa Wowo dgn orang satuni JD beban rakyat punya rakyat kaya ini,Sri Mulyani Indrawati,2025-08-21T07:06:44Z
Ini biadap harusnya di great turun jngn di kasih jabatan trys periksa psti koruptor ini biadap,Sri Mulyani Indrawati,2025-08-21T07:00:22Z
"ijin dulu sama. presiden ...bu
benar ndk begitu",Sri Mulyani Indrawati,2025-08-21T06:56:18Z
"Lama"" ketahuan jg",Sri Mulyani Indrawati,2025-08-21T06:44:19Z
"Ya di cari siapa yg buat HoAX
Jika ucapan ini Hoax .Tangkep.!
Kalau gak bisa nangkap ya bwraeti Ucapan ini Benar adanya.
Negara kan punya intelijen negara.
Coba buktikan lah. Bahwa ini HOAX",Sri Mulyani Indrawati,2025-08-21T06:07:27Z
😂😂itu di potong gaex jangan termakan hox..inget gaes dia mentri paling bersih ..inget gaex .adudomba  Uda merajalela.❤,Sri Mulyani Indrawati,2025-08-21T06:06:48Z
AI jadi kambing hitam👹👹,Sri Mulyani Indrawati,2025-08-21T06:03:23Z
"Wah parah yg edit,,, 😂😂😂😂",Sri Mulyani Indrawati,2025-08-21T05:55:55Z
Pakar ekonomi merangkap pakar telematika. Buktikan kalau kalau itu ai,Sri Mulyani Indrawati,2025-08-21T05:52:02Z
"ibu SRI MULYANI kata nya USTAZAH, kok saling menjelekkan.
Ibu yang beban, karna ibu yang membebani RAKYAT.., ibu USTAZAH apa KOMPENI.
nama nya aja yang MULYA pikiran dan hati nya kagak.",Sri Mulyani Indrawati,2025-08-21T05:41:56Z
Bu tolong inget ya Bu .ibu jadi menteri karna ada guru,Sri Mulyani Indrawati,2025-08-21T05:32:11Z
Jelas bgt itu suara si mak erot sri mulyani,Sri Mulyani Indrawati,2025-08-21T05:25:22Z
Sri mulyono sudah nenek²..jadi wajar aja klo tolol lagi..sebentar lg juga dipanggil sang kuasa.,Sri Mulyani Indrawati,2025-08-21T05:21:54Z
"Terus yang mencerdaskan anak bangsa niku sinten bu,",Sri Mulyani Indrawati,2025-08-21T05:14:23Z
"Sudah dijelasin dengan baik2 mengenai fitnah AI, masih ada yang percaya. 

Ingat ya Ucapan dan Komentar buruk kalian akan dimintai pertanggung jawaban di Yaumil Hisab nanti. 

*_""Siapa yang beriman kepada Allah dan hari akhir, hendaklah ia berkata baik atau lebih baik diam (jika tidak mampu berkata baik)""_* (HR: al-Bukhari dan Muslim).❤❤❤",Sri Mulyani Indrawati,2025-08-21T05:05:02Z
Lebih mulia p5k dr pd anda anying,Sri Mulyani Indrawati,2025-08-21T04:57:29Z
"Sudah susah membedakan omongannya mana yang benar dan yang salah,yang jelas rakyat Indonesia sudah tak percaya omongannya yang isuk dele sore tempe leda lede 😂😂😂",Sri Mulyani Indrawati,2025-08-21T04:53:27Z
"Klau itu berita HOAX, pembuatannya hrs diproses secara hukum, jgn ada pembiaran ini dpt merusak arus informasi.",Sri Mulyani Indrawati,2025-08-21T04:49:28Z
"jangan berbohong. menambah dosa. minta maaf saja Ibu, sungguh menyakitkan. rejam jejak dulu pegawai negeri juga di bilang  begitu. suka merendahkan orang tidak baik Ibu. dan kebijakan Ibu pajak ke rakyat kecil, artinya menyengsarakan rakyat. Ibu mundur saja. tanpa cinta kasih mau dibawa kemana keadilan sosial mensejahterkan rakyat.",Sri Mulyani Indrawati,2025-08-21T04:44:38Z
Poli tikus ya gini.. mencla mencle,Sri Mulyani Indrawati,2025-08-21T04:42:30Z
Di kehidupan nyata sudah beban dan menjadi hewan babi yang haram itu pelakunya.,Sri Mulyani Indrawati,2025-08-21T04:41:33Z
"Gpp gaji guru gak UMR atau cuma 1 juta. Tp klo bisa disamain kyk org DPR lah uang bensin, uang sewa rumah, uang tunjangan dll. Nah klo bisa seperti itu baru adil. Org DPR MPR klo bukan karna jasa guru"" apa bisa mereka jadi org",Sri Mulyani Indrawati,2025-08-21T04:40:50Z
"Pengalihan isu lagi.
Kawal tambang raja Ampat dan kawasan konservasi nasional komodo.",Sri Mulyani Indrawati,2025-08-21T04:39:19Z
"Yang benar guru bukan beban negara, tetapi beban wali murid.",Sri Mulyani Indrawati,2025-08-21T04:36:15Z
"seng diarani dajjal wong tukang fitnah, makane motone digambarne 3, seng 1 ketok seng 2 ora ketok.......",Sri Mulyani Indrawati,2025-08-21T04:35:37Z
HOAK. Jgn Mau Diadudomba,Sri Mulyani Indrawati,2025-08-21T04:34:35Z
"jamane jaman fitnah, kebanyakan menungso iso ndelok ele'e wong lio tapi ora iso ndelok ele'e dewe..............",Sri Mulyani Indrawati,2025-08-21T04:33:31Z
Kalo terpojok baru ngomong hoax.termul,Sri Mulyani Indrawati,2025-08-21T04:30:56Z
. Kmu bisa baca nulis karna guru. Astaqfirllah. Semoga Allah. Memberimu teguran kpdmu Bu sri. Amiin.,Sri Mulyani Indrawati,2025-08-21T04:29:56Z
Menteri makan duit rakyat beban rakyat,Sri Mulyani Indrawati,2025-08-21T04:29:02Z
"G ush ngeles mbok"" basi bosan denger mulutmu ngmng g ada yg baik utk rakyat kecil",Sri Mulyani Indrawati,2025-08-21T04:27:27Z
"Karepmu bu,,,,,,",Sri Mulyani Indrawati,2025-08-21T04:27:27Z
Teuinglah,Sri Mulyani Indrawati,2025-08-21T04:18:45Z
Lu yg JD beban Mulyani dan Mulyono.,Sri Mulyani Indrawati,2025-08-21T04:18:33Z
Guru semua harus keluar demo ini ratu bansos kuntilanak😊,Sri Mulyani Indrawati,2025-08-21T04:17:11Z
Lidah tidak tulang!?,Sri Mulyani Indrawati,2025-08-21T03:58:54Z
"Terlepas dari editan atau lain sebagainya, tapi memang rakyat melihat para koruptor, DPR dan pejabat yg justru dipandang BEBAN Negara..!!!",Sri Mulyani Indrawati,2025-08-21T03:57:30Z
Lebih bagus mundur drpd pettahan kan orang tak menghargai propesi orang lain   mungkin dia bs jd mentri tmpa sekolah mk gk menghargai guru dia bs pintar belajar dgn malaikat x pejabat skang klu ngomong atau bkin aturan se enak udel nya aja tmpa mikir nyakiti hati rakyat,Sri Mulyani Indrawati,2025-09-02T15:04:52Z
"Kl gak mundur ... Pecat saja.

Udh tua .. Pensiun.. gnti yg muda yg amanah",Sri Mulyani Indrawati,2025-09-02T08:03:13Z
"Ibu sri itu bagian dri perjalana hidup bukan,bukan sekedar karir pikirkan tentang negara ini,ibu telah di akui kemampuan bukan sekedar bucara",Sri Mulyani Indrawati,2025-09-02T04:18:38Z
"Sri mulyani adalah ekonom terhebat yg kita miliki.
Cuma saja beliau berada disaat yg tidak tepat dan ditangan pemimpin yg tidak tepat dan dinegara yang korup.
Saya tetap mengagumi beliau sebagai ekonom terhebat.
Kita pernah berada dimasa yg sulit bersama beliau Sri mulyani adalah ekonom terhebat yg kita miliki.
Cuma saja beliau berada disaat yg tidak tepat dan ditangan pemimpin yg tidak tepat.
Saya tetap mengagumi beliau sebagai ekonom terhebat.
Kita pernah berada dimasa yg sulit bersama beliau saat covid dan dia membawa ekonomi kita tidak terpuruk.
Janga pernah melupakan jasa dan kerja keras beliau.
Semoga tetap sehat bu.
Mari berpikir yg cerdas covid dan dia membawa ekonomi kita tidak terpuruk.
Janga pernah melupakan jasa dan kerja keras beliau.
Semoga tetap sehat bu.
Mari berpikir yg cerdas",Sri Mulyani Indrawati,2025-09-01T11:53:44Z
"*SWEEP KETUAPARTAI SIPIT G.SOLO*
🪓
TEBAS PARCOK LISGIT  INDOBUBAR
DUDUKI DEWAN PECINAAN RAKYAT
RUNTUHKAN GIBRANJOKOMUNIS",Sri Mulyani Indrawati,2025-09-01T10:38:14Z
"Dgn sgl hormat & trimksh atas pengabdian Ibu.. tetap respek , biarkan mrk yg mencaci maki & nrs lbh mmpu utk bekerja mmbuktikan ucapannya..",Sri Mulyani Indrawati,2025-09-01T03:47:48Z
"irit bicara , tapi kebijakan yg dia putuskan dan timbulkan ber effek ke semua rakyat , jika pajak di naikan itu kan semua kena , yg miskin yg kaya kena semua akibat keputusan tsb",Sri Mulyani Indrawati,2025-09-01T03:35:24Z
"Cape banget lihat menteri satu ini, setiap dia punya kebijakan, sangat meresahkan, berilmu tapi menyusahkan",Sri Mulyani Indrawati,2025-09-01T02:24:13Z
Luhut tito mundur,Sri Mulyani Indrawati,2025-09-01T02:15:02Z
semoga mundur beneran.. aku sudah muak kebijaka2 yg ditetapkan dia... menteri governement oriented.. sebodo rakyat miskin diperaa habis habisan... asal orang2 yg punya kewenangan mendukunh dia seperti anggota Dewan dll sejahtera.... dan dia melenggang dengan segala kebijaknnya.... tabpa halangan.... aku sama sekali muak dengan dia..,Sri Mulyani Indrawati,2025-09-01T02:06:17Z
HAL TSB SERING TERJADI SEBELUM2NYA,Sri Mulyani Indrawati,2025-09-01T02:05:10Z
